session,conf,label,edge_id,move_name,basis,links_to_extracted,links_to_name,from_idx,from_speaker,from_timestamp,from_chunk,to_idx,to_speaker,to_timestamp,to_chunk,is_self_link,is_cross_chunk,from_evidence,from_explanation,to_evidence
2022_04_07_MND_S5,2022MND,MND_S5,40,critiques_or_challenges,nearest_prior,False,,190,Erin Longbrake,01:28-01:44,BotB4_2022_04_07_09_36_38_time_off_by_3hrs_(should_be_later)_chunk8.json,183,Rosa Krajmalnik-Brown,00:27-00:49,BotB4_2022_04_07_09_36_38_time_off_by_3hrs_(should_be_later)_chunk8.json,False,False,They don't like funding anything that's risky and there's a bias towards hypothesis... So who's going to fund the observations?,Erin critiques the NIH funding system's bias against observation-driven research.,"I think, um, we mentioned fungi at some point, and I don't I don't see it anywhere."
2022_04_07_MND_S5,2022MND,MND_S5,41,critiques_or_challenges,nearest_prior,False,,192,Erin Longbrake,01:48-02:09,BotB4_2022_04_07_09_36_38_time_off_by_3hrs_(should_be_later)_chunk8.json,190,Erin Longbrake,01:28-01:44,BotB4_2022_04_07_09_36_38_time_off_by_3hrs_(should_be_later)_chunk8.json,True,False,"there's a fair amount of, um, snobbery when it comes to being NIH funded versus not NIH funded.",Erin critiques the academic culture surrounding funding sources.,They don't like funding anything that's risky and there's a bias towards hypothesis... So who's going to fund the observations?
2021_05_21_ABI_S1,2021ABI,ABI_S1,0,synthesizes_contributions,on_table_idea,False,,27,Brian Pogue,08:50-09:03,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk1.json,26,Carolyn Bayer,08:27-08:47,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk1.json,False,False,"And can you have both? Can you have high spatial, high temporal?",Brian synthesizes the discussion and poses a question about the possibility of achieving both high spatial and temporal resolution.,"It strikes me that that's a common strategy, right? Sacrificing spatial resolution to improve temporal resolution."
2021_05_21_ABI_S1,2021ABI,ABI_S1,1,extends_existing_idea,on_table_idea,False,,34,Brian Pogue,01:08-01:25,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,27,Brian Pogue,08:50-09:03,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk1.json,True,True,"in the microscopy world, this is where it's done a lot",Brian connects the current discussion to established practices in microscopy.,"And can you have both? Can you have high spatial, high temporal?"
2021_05_21_ABI_S1,2021ABI,ABI_S1,2,raises_concern,nearest_prior,False,,37,Katharine White,03:17-04:15,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,34,Brian Pogue,01:08-01:25,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,False,False,I would have no idea in terms of that,Katharine honestly admits a gap in her knowledge regarding computational methods.,"in the microscopy world, this is where it's done a lot"
2021_05_21_ABI_S1,2021ABI,ABI_S1,3,critiques_or_challenges,nearest_prior,False,,41,Katharine White,04:39-05:37,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,37,Katharine White,03:17-04:15,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,True,False,how well those work off the shelf can vary quite significantly,Katharine critiques the reliability of off-the-shelf tools.,I would have no idea in terms of that
2021_05_21_ABI_S1,2021ABI,ABI_S1,4,synthesizes_contributions,on_table_idea,True,Andrew Fogg,45,Shannon Quine,07:13-07:27,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,27,Brian Pogue,08:50-09:03,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk1.json,False,True,how do we have a molecular dynamics situation for imaging data,Shannon synthesizes Andrew's explanation into a potential research question.,"And can you have both? Can you have high spatial, high temporal?"
2021_05_21_ABI_S1,2021ABI,ABI_S1,5,extends_existing_idea,named_speaker,True,Shannon Quine,46,Brian Pogue,07:28-07:58,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,45,Shannon Quine,07:13-07:27,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,False,False,like a multi-scale approach,Brian builds on Shannon's synthesis by suggesting a multi-scale framework.,how do we have a molecular dynamics situation for imaging data
2021_05_21_ABI_S1,2021ABI,ABI_S1,6,extends_existing_idea,on_table_idea,False,,50,Brian Pogue,09:16-09:24,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,27,Brian Pogue,08:50-09:03,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk1.json,True,True,you could just a priori sort of know the temporal regimes,Brian suggests an alternative approach to the computational problem.,"And can you have both? Can you have high spatial, high temporal?"
2021_05_21_ABI_S1,2021ABI,ABI_S1,7,connects_methods,on_table_idea,False,,52,Brian Pogue,09:29-09:49,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,27,Brian Pogue,08:50-09:03,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk1.json,True,True,reminds me of multi-grid modeling in finite element,Brian draws an analogy between the imaging problem and finite element modeling.,"And can you have both? Can you have high spatial, high temporal?"
2021_05_21_ABI_S1,2021ABI,ABI_S1,8,extends_existing_idea,on_table_idea,False,,53,Andrew Fogg,09:50-09:58,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,46,Brian Pogue,07:28-07:58,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,False,False,it might be easier in a multi-modal approach,Andrew suggests a multi-modal approach to the problem.,like a multi-scale approach
2021_05_21_ABI_S1,2021ABI,ABI_S1,9,synthesizes_contributions,on_table_idea,False,,62,Larry Cheng,04:07-04:19,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk3.json,55,Josh Brake,00:08-02:13,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk3.json,False,False,this photoacoustic is a balance between the functional MRI and the optical imaging,Larry synthesizes the previous points into a coherent argument for photoacoustics.,I wonder if there's a hybrid modality where you have a front end which is maximally performant in space and time.
2021_05_21_ABI_S1,2021ABI,ABI_S1,10,synthesizes_contributions,on_table_idea,False,,68,Brian Pogue,07:44-07:56,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk3.json,67,Katharine White,06:16-07:43,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk3.json,False,False,that's a great narrative of... we've got the parts list but we need the tools to sample in space and time.,Brian synthesizes the group's discussion into a compelling narrative.,we really do have like a complete parts list of what exists inside cells... but we don't know how they're interacting in time.
2021_05_21_ABI_S1,2021ABI,ABI_S1,11,critiques_or_challenges,on_table_idea,False,,72,Brian Pogue,00:00-00:21,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk4.json,45,Shannon Quine,07:13-07:27,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,False,True,"CT is useless, you know. It gives you great images, but it's really insensitive to molecules.",Brian critiques CT imaging for its lack of molecular sensitivity.,how do we have a molecular dynamics situation for imaging data
2021_05_21_ABI_S1,2021ABI,ABI_S1,12,extends_existing_idea,named_speaker,True,Brian Pogue,77,Bryan Spring,01:13-01:25,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk4.json,72,Brian Pogue,00:00-00:21,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk4.json,False,False,"I keep thinking of MRI or PET, something guiding a microscopic tool or photoacoustic tool.",Brian extends the idea of guided imaging to include specific modalities.,"CT is useless, you know. It gives you great images, but it's really insensitive to molecules."
2021_05_21_ABI_S1,2021ABI,ABI_S1,13,synthesizes_contributions,on_table_idea,False,,82,Carolyn Bayer,03:22-04:32,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk4.json,45,Shannon Quine,07:13-07:27,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,False,True,we were talking about the how to producing more data than you're actually using... I wonder if there would be a machine learning approach to identify what is data,Carolyn synthesizes the group's discussion on data volume and proposes a machine learning solution.,how do we have a molecular dynamics situation for imaging data
2021_05_21_ABI_S1,2021ABI,ABI_S1,14,extends_existing_idea,on_table_idea,False,,90,Brian Pogue,08:44-09:03,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk4.json,55,Josh Brake,00:08-02:13,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk3.json,False,True,"The thing that came to my mind was sort of palm and storm microscopy, right, where you've got probes that have you actually use the temporal nature of the probe to identify where it's coming from",Brian extends the discussion by introducing PALM/STORM microscopy.,I wonder if there's a hybrid modality where you have a front end which is maximally performant in space and time.
2021_05_21_ABI_S1,2021ABI,ABI_S1,15,raises_concern,nearest_prior,False,,91,Seo Sim,09:04-09:46,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk4.json,90,Brian Pogue,08:44-09:03,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk4.json,False,False,"I'm not really familiar with palm, but you need that reductive buffer to, you know, make sure that only the small subset of dye is blinking",Seo raises a technical concern about the buffer requirements for PALM/STORM.,"The thing that came to my mind was sort of palm and storm microscopy, right, where you've got probes that have you actually use the temporal nature of the probe to identify where it's coming from"
2021_05_21_ABI_S1,2021ABI,ABI_S1,16,extends_existing_idea,named_speaker,True,Brian Pogue,92,Bryan Spring,09:47-09:59,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk4.json,90,Brian Pogue,08:44-09:03,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk4.json,False,False,"Have you considered stimulated emission depletion, STED, super-resolution technique? I think that that can be used on live samples, I think.",Brian suggests STED as an alternative super-resolution technique.,"The thing that came to my mind was sort of palm and storm microscopy, right, where you've got probes that have you actually use the temporal nature of the probe to identify where it's coming from"
2021_05_21_ABI_S1,2021ABI,ABI_S1,17,synthesizes_contributions,nearest_prior,False,,107,Brian Pogue,05:48-06:05,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk5.json,96,Katharine White,00:58-01:41,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk5.json,False,False,"we could go by sort of size scale essentially like organ, you know, tissue layer microscopy",Synthesizes the group's discussion into a potential categorization scheme.,thinking about how you could do multi-modal imaging to identify a larger spatial or longer temporal scale
2021_05_21_ABI_S1,2021ABI,ABI_S1,18,extends_existing_idea,on_table_idea,False,,120,Josh Brake,05:32-06:56,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk6.json,55,Josh Brake,00:08-02:13,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk3.json,True,True,You can think about in microscopy that you have all these different one of the amazing things about optical microscopy is you have so many different contrast mechanisms... Can I reassign some fluorescence signal to the right part of the cell based on wavelength?,Josh extends the idea of multimodal imaging to optical microscopy.,I wonder if there's a hybrid modality where you have a front end which is maximally performant in space and time.
2021_05_21_ABI_S1,2021ABI,ABI_S1,19,extends_existing_idea,on_table_idea,False,,124,Josh Brake,08:46-09:34,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk6.json,82,Carolyn Bayer,03:22-04:32,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk4.json,False,True,It would be interesting to explore what it would look like to have a framework to try to maybe standardize some... I wonder if there's some value in establishing best practices.,Josh extends the idea of machine learning to the development of best practices.,we were talking about the how to producing more data than you're actually using... I wonder if there would be a machine learning approach to identify what is data
2021_05_21_ABI_S1,2021ABI,ABI_S1,20,extends_existing_idea,on_table_idea,False,,125,Katharine White,09:35-09:59,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk6.json,45,Shannon Quine,07:13-07:27,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk2.json,False,True,"Or benchmarking data sets, for example... I mean that's something that's really big in molecular dynamics as well.",Katharine extends the idea of best practices to benchmarking data sets.,how do we have a molecular dynamics situation for imaging data
2021_05_21_ABI_S1,2021ABI,ABI_S1,21,extends_existing_idea,nearest_prior,False,,130,Brian Pogue,00:23-00:46,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk7.json,127,Katharine White,00:04-00:09,Bot_4_Breakout_Session_2_2021_05_21_10_58_43_chunk7.json,False,False,what would really be impactful?,Refines the brainstorming process by focusing on impact.,that's something that I think would be an awesome resource
